date,temperatureAvg,temperatureMin,temperatureMax,humidityAvg,humidityMin,humidityMax,precipitation
2012-01-01,11.6,4.2,17.6,86.0,68.0,100.0,0.0
2012-01-02,13.2,7.1,20.1,77.0,45.0,98.0,0.2
2012-01-03,12.9,7.7,18.7,64.0,42.0,83.0,0.0
2012-01-04,14.3,9.7,21.7,58.0,29.0,77.0,0.0
2012-01-05,14.4,5.6,22.8,60.0,39.0,98.0,0.0
2012-01-06,10.3,3.4,16.0,73.0,52.0,97.0,0.0
2012-01-07,12.7,3.2,18.8,69.0,49.0,96.0,0.0
2012-01-08,11.9,8.8,17.8,71.0,53.0,91.0,0.0
2012-01-09,9.3,2.7,15.8,81.0,49.0,99.0,0.0
2012-01-10,11.6,7.3,17.3,77.0,55.0,96.0,0.0
2012-01-11,10.7,5.1,17.5,76.0,52.0,94.0,0.0
2012-01-12,10.7,6.3,17.6,79.0,54.0,94.0,0.0
2012-01-13,10.5,4.3,17.4,81.0,55.0,98.0,0.0
2012-01-14,11.2,3.3,18.8,75.0,45.0,99.0,0.0
2012-01-15,10.0,4.2,15.5,91.0,70.0,97.0,6.2
2012-01-16,10.0,5.6,14.3,77.0,50.0,99.0,10.6
2012-01-17,11.9,8.2,18.5,63.0,42.0,82.0,0.0
2012-01-18,11.3,7.4,17.3,71.0,49.0,87.0,0.0
2012-01-19,10.2,3.8,16.9,79.0,57.0,98.0,0.0
2012-01-20,10.7,4.6,16.6,80.0,57.0,99.0,0.0
2012-01-21,12.5,6.0,18.1,72.0,47.0,94.0,0.0
2012-01-22,11.2,5.2,16.8,69.0,48.0,97.0,0.0
2012-01-23,9.6,3.6,16.2,89.0,70.0,100.0,0.0
2012-01-24,9.8,4.3,16.0,93.0,75.0,100.0,0.2
2012-01-25,10.3,6.7,15.1,90.0,75.0,98.0,0.0
2012-01-26,11.8,4.3,19.3,77.0,47.0,100.0,0.2
2012-01-27,11.1,5.8,15.6,73.0,54.0,92.0,0.0
2012-01-28,11.1,5.5,16.5,75.0,56.0,98.0,0.0
2012-01-29,10.7,3.9,15.3,62.0,42.0,86.0,0.0
2012-01-30,9.6,3.8,15.5,55.0,37.0,75.0,0.0
2012-01-31,9.1,2.8,15.6,63.0,39.0,97.0,0.0
2012-02-01,10.9,2.9,17.5,68.0,43.0,92.0,0.0
2012-02-02,10.5,6.0,14.6,58.0,30.0,93.0,0.0
2012-02-03,6.8,2.2,12.0,40.0,24.0,55.0,0.0
2012-02-04,6.6,0.4,12.6,34.0,21.0,60.0,0.0
2012-02-05,9.1,-2.3,17.3,46.0,24.0,75.0,0.2
2012-02-06,14.1,6.2,20.3,65.0,43.0,94.0,0.0
2012-02-07,13.1,3.7,19.8,66.0,41.0,98.0,0.0
2012-02-08,10.0,5.0,15.1,46.0,24.0,76.0,0.0
2012-02-09,7.6,2.7,13.6,43.0,25.0,67.0,0.0
2012-02-10,8.9,2.3,15.5,48.0,31.0,75.0,0.0
2012-02-11,8.5,0.5,13.9,60.0,41.0,86.0,0.0
2012-02-12,7.5,2.9,13.7,35.0,19.0,76.0,0.0
2012-02-13,7.9,2.4,13.6,32.0,17.0,52.0,0.0
2012-02-14,9.3,0.5,17.1,51.0,28.0,87.0,0.0
2012-02-15,10.4,6.0,15.2,46.0,34.0,57.0,0.0
2012-02-16,10.8,6.2,16.0,48.0,35.0,64.0,0.0
2012-02-17,10.0,3.5,15.1,64.0,42.0,86.0,0.0
2012-02-18,11.3,6.1,16.9,72.0,51.0,94.0,3.8
2012-02-19,13.1,6.3,20.0,54.0,31.0,89.0,0.0
2012-02-20,13.3,8.6,18.0,53.0,36.0,74.0,0.0
2012-02-21,11.0,3.3,16.1,53.0,28.0,94.0,0.0
2012-02-22,10.7,5.1,15.6,68.0,37.0,99.0,0.0
2012-02-23,10.9,4.2,19.3,67.0,27.0,97.0,0.0
2012-02-24,11.1,4.2,18.2,55.0,30.0,77.0,0.0
2012-02-25,11.0,4.3,17.9,70.0,31.0,98.0,0.0
2012-02-26,12.0,2.0,20.0,57.0,26.0,100.0,0.0
2012-02-27,11.6,2.8,17.9,71.0,40.0,97.0,0.0
2012-02-28,8.7,1.3,15.3,89.0,75.0,100.0,0.0
2012-02-29,10.6,3.2,17.5,80.0,54.0,100.0,0.0
2012-03-01,10.0,5.2,17.1,87.0,55.0,98.0,0.6
2012-03-02,11.6,5.7,17.6,83.0,59.0,98.0,0.0
2012-03-03,11.1,3.8,17.3,82.0,55.0,100.0,0.0
2012-03-04,14.1,6.0,20.1,76.0,50.0,96.0,0.0
2012-03-05,14.3,8.3,19.7,69.0,44.0,97.0,0.0
2012-03-06,15.4,8.3,22.9,52.0,27.0,76.0,0.0
2012-03-07,14.3,11.1,19.0,53.0,25.0,81.0,0.0
2012-03-08,16.0,2.6,26.3,47.0,26.0,77.0,0.0
2012-03-09,14.8,6.6,18.8,49.0,28.0,87.0,0.0
2012-03-10,11.9,5.1,17.6,79.0,59.0,98.0,0.0
2012-03-11,12.2,6.0,17.6,82.0,65.0,97.0,0.0
2012-03-12,13.4,6.5,21.2,64.0,36.0,98.0,0.0
2012-03-13,14.5,7.3,22.2,53.0,23.0,91.0,0.0
2012-03-14,14.0,8.6,19.0,66.0,43.0,98.0,0.0
2012-03-15,13.7,8.2,18.6,90.0,73.0,100.0,0.2
2012-03-16,14.3,7.4,19.8,81.0,52.0,100.0,0.0
2012-03-17,14.4,6.7,18.7,70.0,52.0,96.0,0.0
2012-03-18,14.4,9.4,20.5,54.0,33.0,77.0,0.0
2012-03-19,14.6,8.7,21.1,39.0,23.0,59.0,0.0
2012-03-20,15.1,9.5,21.4,34.0,16.0,67.0,0.0
2012-03-21,11.4,4.5,17.0,63.0,34.0,89.0,0.0
2012-03-22,13.6,5.7,19.6,55.0,34.0,76.0,0.0
2012-03-23,15.7,10.2,20.4,61.0,37.0,77.0,0.0
2012-03-24,15.3,12.8,18.0,78.0,67.0,93.0,1.8
2012-03-25,15.5,11.8,20.0,72.0,49.0,91.0,0.0
2012-03-26,15.5,9.6,21.3,70.0,39.0,89.0,0.0
2012-03-27,16.4,11.8,22.4,64.0,40.0,80.0,0.0
2012-03-28,16.5,11.7,22.2,59.0,38.0,73.0,0.0
2012-03-29,15.1,12.2,18.3,72.0,53.0,96.0,13.2
2012-03-30,14.1,12.5,16.6,94.0,89.0,99.0,27.0
2012-03-31,14.1,12.1,16.6,90.0,78.0,97.0,5.2
2012-04-01,14.8,10.5,19.4,89.0,70.0,97.0,1.8
2012-04-02,13.9,12.0,17.8,92.0,77.0,97.0,6.0
2012-04-03,14.2,9.8,18.6,83.0,62.0,97.0,6.8
2012-04-04,13.5,8.0,18.3,73.0,51.0,93.0,0.0
2012-04-05,10.8,5.5,17.8,79.0,52.0,93.0,3.2
2012-04-06,10.2,3.5,16.0,78.0,52.0,97.0,0.2
2012-04-07,11.6,5.3,16.8,81.0,60.0,97.0,0.0
2012-04-08,14.7,5.8,20.4,63.0,40.0,98.0,0.0
2012-04-09,15.4,6.7,21.0,65.0,47.0,92.0,0.0
2012-04-10,14.7,8.8,20.2,72.0,51.0,97.0,0.0
2012-04-11,14.2,9.3,18.9,74.0,47.0,96.0,0.0
2012-04-12,14.3,8.7,19.3,65.0,45.0,91.0,0.0
2012-04-13,14.6,10.5,19.7,61.0,42.0,88.0,0.0
2012-04-14,14.4,9.8,19.8,70.0,44.0,93.0,0.4
2012-04-15,14.3,10.3,18.9,52.0,32.0,73.0,0.0
2012-04-16,15.6,10.2,21.7,42.0,20.0,65.0,0.0
2012-04-17,16.5,10.9,24.1,58.0,31.0,84.0,0.0
2012-04-18,14.3,9.1,21.1,66.0,36.0,96.0,0.0
2012-04-19,15.4,10.8,20.9,71.0,51.0,86.0,0.0
2012-04-20,15.1,8.5,20.6,77.0,60.0,97.0,0.0
2012-04-21,16.4,9.0,20.9,73.0,47.0,96.0,0.0
2012-04-22,17.5,12.2,23.3,64.0,40.0,90.0,0.0
2012-04-23,15.7,8.6,22.4,66.0,46.0,90.0,0.0
2012-04-24,16.1,8.8,21.7,59.0,41.0,84.0,0.0
2012-04-25,14.3,5.9,19.8,75.0,57.0,93.0,0.0
2012-04-26,15.5,14.0,18.6,90.0,75.0,97.0,1.6
2012-04-27,14.2,12.4,17.9,88.0,76.0,98.0,5.2
2012-04-28,12.4,9.0,18.0,82.0,56.0,94.0,4.4
2012-04-29,11.5,6.5,17.1,83.0,52.0,98.0,5.4
2012-04-30,12.1,5.7,17.4,83.0,61.0,99.0,1.6
2012-05-01,11.8,4.4,17.9,82.0,57.0,100.0,0.0
2012-05-02,14.4,8.0,18.5,92.0,80.0,100.0,14.2
2012-05-03,16.8,14.2,20.2,86.0,61.0,98.0,9.6
2012-05-04,16.7,14.6,20.6,84.0,58.0,94.0,0.0
2012-05-05,16.5,11.1,21.6,83.0,55.0,98.0,8.2
2012-05-06,14.6,8.9,19.0,81.0,62.0,98.0,0.2
2012-05-07,15.7,8.4,20.4,86.0,71.0,99.0,0.0
2012-05-08,19.0,13.7,24.4,81.0,63.0,98.0,0.0
2012-05-09,23.4,18.1,29.3,59.0,42.0,73.0,0.0
2012-05-10,23.3,16.2,29.3,45.0,28.0,66.0,0.0
2012-05-11,24.1,18.5,28.9,45.0,35.0,60.0,0.0
2012-05-12,24.4,17.7,31.2,52.0,33.0,77.0,0.0
2012-05-13,25.0,15.7,31.0,57.0,34.0,82.0,0.0
2012-05-14,30.8,25.6,37.1,33.0,20.0,50.0,0.0
2012-05-15,27.7,19.3,34.2,38.0,18.0,76.0,0.0
2012-05-16,23.4,16.6,28.2,60.0,29.0,93.0,0.0
2012-05-17,20.1,15.5,24.8,79.0,58.0,96.0,0.0
2012-05-18,19.5,13.4,24.2,68.0,47.0,94.0,0.0
2012-05-19,17.7,12.7,22.7,67.0,36.0,95.0,0.2
2012-05-20,14.1,8.4,19.8,74.0,45.0,97.0,4.0
2012-05-21,17.3,8.9,24.0,60.0,33.0,90.0,0.0
2012-05-22,20.1,14.2,25.8,60.0,42.0,78.0,0.0
2012-05-23,23.8,16.8,28.8,50.0,33.0,74.0,0.0
2012-05-24,23.5,14.6,29.9,50.0,23.0,91.0,0.0
2012-05-25,21.3,14.1,29.3,56.0,33.0,80.0,0.0
2012-05-26,20.2,12.2,27.3,53.0,27.0,83.0,0.0
2012-05-27,21.8,13.5,28.7,48.0,29.0,66.0,0.0
2012-05-28,24.2,17.9,29.5,45.0,23.0,59.0,0.0
2012-05-29,22.7,11.7,28.6,50.0,31.0,83.0,0.0
2012-05-30,24.7,19.0,30.7,53.0,33.0,83.0,0.0
2012-05-31,25.0,20.3,31.7,49.0,28.0,71.0,0.0
2012-06-01,20.6,18.5,23.5,84.0,47.0,94.0,0.0
2012-06-02,21.4,16.2,25.5,74.0,59.0,94.0,0.0
2012-06-03,21.4,15.6,26.6,70.0,52.0,91.0,0.0
2012-06-04,25.3,20.0,30.2,47.0,31.0,66.0,0.0
2012-06-05,24.5,18.8,32.4,60.0,34.0,76.0,0.0
2012-06-06,24.1,16.6,31.8,61.0,41.0,87.0,0.0
2012-06-07,21.7,16.0,28.3,68.0,42.0,90.0,0.0
2012-06-08,21.7,15.7,28.0,51.0,30.0,79.0,0.0
2012-06-09,22.3,16.1,30.2,52.0,34.0,70.0,0.0
2012-06-10,24.4,19.1,32.3,61.0,39.0,81.0,0.0
2012-06-11,22.9,18.0,29.4,55.0,27.0,82.0,0.0
2012-06-12,22.5,15.8,29.3,48.0,26.0,74.0,0.0
2012-06-13,23.6,17.7,30.4,44.0,22.0,62.0,0.0
2012-06-14,23.0,12.5,29.2,44.0,27.0,64.0,0.0
2012-06-15,24.0,17.0,29.7,53.0,34.0,75.0,0.0
2012-06-16,25.1,17.3,33.5,57.0,31.0,82.0,0.0
2012-06-17,25.4,20.4,32.6,55.0,32.0,69.0,0.0
2012-06-18,24.1,15.7,31.2,58.0,33.0,92.0,0.0
2012-06-19,20.5,16.9,24.8,52.0,36.0,65.0,0.0
2012-06-20,19.1,11.8,23.3,65.0,45.0,84.0,0.0
2012-06-21,21.7,18.1,26.2,74.0,48.0,95.0,0.0
2012-06-22,24.5,18.3,29.4,43.0,28.0,62.0,0.0
2012-06-23,25.6,18.3,31.9,36.0,25.0,56.0,0.0
2012-06-24,25.8,15.7,34.6,49.0,28.0,80.0,0.0
2012-06-25,26.8,19.7,32.8,54.0,34.0,81.0,0.0
2012-06-26,27.4,21.2,33.0,49.0,35.0,75.0,0.0
2012-06-27,26.6,20.0,32.4,55.0,39.0,78.0,0.0
2012-06-28,25.1,17.1,33.9,59.0,29.0,84.0,0.0
2012-06-29,23.5,16.3,30.8,48.0,26.0,67.0,0.0
2012-06-30,22.5,17.1,28.3,50.0,33.0,76.0,0.0
2012-07-01,22.1,14.9,27.9,47.0,29.0,72.0,0.0
2012-07-02,27.0,21.1,32.4,31.0,19.0,43.0,0.0
2012-07-03,25.5,15.5,31.4,41.0,20.0,69.0,0.0
2012-07-04,24.8,18.1,32.5,54.0,33.0,69.0,0.0
2012-07-05,22.8,16.8,30.1,50.0,27.0,69.0,0.0
2012-07-06,23.1,16.4,30.2,55.0,30.0,72.0,0.0
2012-07-07,24.4,19.5,30.0,55.0,39.0,70.0,0.0
2012-07-08,22.5,17.9,27.3,56.0,39.0,75.0,0.0
2012-07-09,22.8,17.4,27.3,56.0,39.0,72.0,0.0
2012-07-10,22.6,16.7,27.7,53.0,38.0,68.0,0.0
2012-07-11,22.8,16.5,28.7,50.0,30.0,67.0,0.2
2012-07-12,25.7,18.5,32.8,37.0,22.0,52.0,0.0
2012-07-13,27.7,20.9,33.9,34.0,16.0,67.0,0.0
2012-07-14,26.3,20.5,33.7,43.0,14.0,76.0,0.0
2012-07-15,24.4,15.1,32.6,44.0,20.0,73.0,0.0
2012-07-16,25.1,17.1,30.6,59.0,48.0,80.0,0.0
2012-07-17,26.3,20.9,32.6,55.0,33.0,78.0,0.0
2012-07-18,27.0,20.3,33.4,43.0,24.0,79.0,0.0
2012-07-19,28.3,18.7,35.5,36.0,18.0,69.0,0.0
2012-07-20,28.8,21.3,34.6,30.0,16.0,58.0,0.0
2012-07-21,27.5,18.1,34.4,44.0,28.0,60.0,0.0
2012-07-22,24.8,19.0,29.4,61.0,39.0,91.0,0.0
2012-07-23,22.8,17.8,26.6,73.0,50.0,95.0,0.0
2012-07-24,21.2,15.9,24.6,81.0,62.0,98.0,0.0
2012-07-25,21.4,15.9,26.3,77.0,48.0,97.0,0.0
2012-07-26,19.9,15.0,24.4,80.0,54.0,98.0,0.0
2012-07-27,21.4,16.0,25.9,75.0,54.0,90.0,0.0
2012-07-28,20.8,13.3,28.8,75.0,47.0,96.0,0.0
2012-07-29,24.9,15.8,31.3,55.0,26.0,94.0,0.0
2012-07-30,26.0,18.1,32.7,40.0,17.0,64.0,0.0
2012-07-31,23.3,14.4,30.1,50.0,29.0,76.0,0.0
2012-08-01,25.3,19.7,31.7,50.0,27.0,80.0,0.0
2012-08-02,27.8,22.6,33.9,47.0,24.0,66.0,0.0
2012-08-03,27.0,19.2,34.3,38.0,23.0,56.0,0.0
2012-08-04,26.1,18.9,30.9,39.0,24.0,60.0,0.0
2012-08-05,23.6,16.4,30.6,56.0,31.0,88.0,0.0
2012-08-06,22.6,17.2,28.2,53.0,34.0,70.0,0.0
2012-08-07,25.6,21.4,30.1,53.0,29.0,89.0,0.0
2012-08-08,26.0,21.5,31.0,73.0,55.0,91.0,0.0
2012-08-09,26.5,19.9,33.4,67.0,44.0,93.0,0.0
2012-08-10,29.3,19.0,37.0,54.0,10.0,94.0,0.0
2012-08-11,30.8,19.6,38.7,30.0,13.0,55.0,0.0
2012-08-12,25.4,15.8,32.0,50.0,28.0,80.0,0.0
2012-08-13,23.4,18.1,27.6,59.0,50.0,76.0,0.0
2012-08-14,21.8,15.2,27.4,71.0,53.0,90.0,0.0
2012-08-15,22.5,19.1,26.4,82.0,64.0,94.0,0.0
2012-08-16,23.9,17.0,30.8,69.0,45.0,97.0,0.0
2012-08-17,24.7,16.9,32.2,60.0,27.0,93.0,0.0
2012-08-18,24.3,15.5,32.5,63.0,37.0,91.0,0.0
2012-08-19,25.9,18.0,33.1,56.0,28.0,95.0,0.0
2012-08-20,28.4,21.1,34.8,52.0,35.0,78.0,0.0
2012-08-21,30.2,21.3,36.8,46.0,28.0,82.0,0.0
2012-08-22,29.8,19.0,38.3,38.0,19.0,63.0,0.0
2012-08-23,24.9,16.4,29.7,56.0,40.0,75.0,0.0
2012-08-24,24.1,18.2,30.9,53.0,33.0,67.0,0.0
2012-08-25,25.5,20.9,30.9,62.0,41.0,79.0,0.0
2012-08-26,22.8,14.8,27.5,53.0,36.0,83.0,0.0
2012-08-27,21.9,15.8,28.1,64.0,44.0,81.0,0.0
2012-08-28,25.0,20.5,30.0,60.0,43.0,76.0,0.0
2012-08-29,24.5,19.5,28.7,52.0,32.0,71.0,0.0
2012-08-30,25.8,18.3,33.8,43.0,22.0,61.0,0.0
2012-08-31,26.3,19.9,30.1,51.0,31.0,82.0,0.0
2012-09-01,25.0,17.2,32.3,60.0,19.0,92.0,0.0
2012-09-02,25.4,19.1,29.9,37.0,19.0,75.0,0.0
2012-09-03,23.9,16.5,28.8,58.0,33.0,89.0,0.0
2012-09-04,23.3,16.7,29.2,58.0,33.0,89.0,0.0
2012-09-05,23.0,16.7,27.9,63.0,41.0,84.0,0.0
2012-09-06,24.4,19.9,28.7,68.0,49.0,86.0,0.0
2012-09-07,23.2,17.6,26.8,82.0,68.0,92.0,0.0
2012-09-08,21.7,14.8,28.4,78.0,51.0,98.0,0.0
2012-09-09,21.1,14.2,25.8,78.0,60.0,97.0,0.0
2012-09-10,21.9,15.3,27.5,70.0,52.0,93.0,0.0
2012-09-11,23.9,16.0,29.1,60.0,42.0,87.0,0.0
2012-09-12,28.5,24.7,34.3,47.0,28.0,70.0,0.0
2012-09-13,27.7,17.7,35.5,41.0,21.0,67.0,0.0
2012-09-14,23.0,17.0,27.7,74.0,31.0,91.0,0.0
2012-09-15,22.3,15.5,30.4,65.0,36.0,83.0,0.0
2012-09-16,21.5,14.7,27.7,72.0,34.0,91.0,0.0
2012-09-17,21.1,15.1,26.7,77.0,61.0,96.0,0.0
2012-09-18,23.5,19.3,29.2,69.0,49.0,80.0,0.0
2012-09-19,22.8,18.4,26.9,73.0,52.0,89.0,0.0
2012-09-20,22.3,15.7,27.2,77.0,61.0,94.0,0.0
2012-09-21,23.2,17.4,26.8,76.0,65.0,92.0,0.0
2012-09-22,20.8,15.7,25.8,82.0,60.0,98.0,0.0
2012-09-23,22.2,16.2,26.9,81.0,58.0,96.0,2.0
2012-09-24,19.9,14.5,25.3,70.0,46.0,95.0,0.0
2012-09-25,20.2,15.4,25.7,70.0,44.0,90.0,0.0
2012-09-26,18.1,16.6,21.1,85.0,68.0,95.0,1.6
2012-09-27,18.2,12.2,22.6,74.0,56.0,94.0,0.0
2012-09-28,16.4,11.6,21.9,82.0,55.0,97.0,0.0
2012-09-29,19.7,14.1,25.6,73.0,50.0,93.0,0.2
2012-09-30,19.7,13.6,24.3,78.0,57.0,94.0,0.0
2012-10-01,18.7,12.3,24.3,82.0,62.0,97.0,0.0
2012-10-02,19.7,13.1,25.8,73.0,50.0,97.0,0.0
2012-10-03,22.1,15.4,26.0,55.0,45.0,76.0,0.0
2012-10-04,22.6,15.6,27.8,52.0,37.0,72.0,0.0
2012-10-05,20.3,13.4,25.2,80.0,66.0,96.0,0.0
2012-10-06,18.6,13.1,23.8,81.0,60.0,100.0,0.0
2012-10-07,23.0,16.4,28.8,60.0,41.0,86.0,0.0
2012-10-08,23.4,17.0,29.1,56.0,39.0,74.0,0.0
2012-10-09,23.6,16.0,29.9,67.0,44.0,93.0,0.0
2012-10-10,23.6,18.1,30.8,70.0,42.0,94.0,0.0
2012-10-11,21.6,16.4,27.5,74.0,47.0,95.0,0.0
2012-10-12,20.0,13.5,27.1,66.0,31.0,95.0,0.0
2012-10-13,18.7,13.9,23.2,64.0,45.0,85.0,0.0
2012-10-14,19.4,12.5,24.5,67.0,51.0,84.0,0.0
2012-10-15,18.6,12.1,25.4,45.0,22.0,78.0,0.0
2012-10-16,15.3,8.8,22.3,71.0,44.0,88.0,0.0
2012-10-17,16.1,7.7,21.9,81.0,61.0,96.0,0.0
2012-10-18,15.1,11.3,18.7,88.0,72.0,97.0,3.0
2012-10-19,14.1,9.8,18.4,86.0,64.0,98.0,0.0
2012-10-20,14.4,7.5,19.9,73.0,52.0,98.0,0.0
2012-10-21,14.9,7.3,18.2,90.0,72.0,99.0,18.0
2012-10-22,17.8,16.2,20.1,96.0,88.0,100.0,0.2
2012-10-23,19.1,16.2,22.4,86.0,73.0,94.0,0.0
2012-10-24,18.8,17.0,21.3,92.0,77.0,99.0,16.8
2012-10-25,17.9,14.5,21.2,93.0,78.0,100.0,4.6
2012-10-26,17.8,13.7,24.2,86.0,49.0,100.0,1.6
2012-10-27,17.4,12.2,23.8,78.0,46.0,99.0,0.0
2012-10-28,14.7,10.4,20.0,66.0,35.0,100.0,0.2
2012-10-29,15.0,11.6,18.2,72.0,54.0,92.0,0.2
2012-10-30,14.8,9.1,17.8,94.0,83.0,100.0,11.4
2012-10-31,15.0,9.5,19.9,79.0,53.0,94.0,0.2
2012-11-01,16.9,12.8,23.8,78.0,40.0,98.0,0.6
2012-11-02,15.4,9.5,19.9,91.0,77.0,100.0,19.2
2012-11-03,20.4,19.0,22.0,97.0,91.0,99.0,23.0
2012-11-04,19.1,15.2,21.9,89.0,68.0,98.0,17.4
2012-11-05,14.1,11.6,17.4,66.0,54.0,82.0,0.4
2012-11-06,15.1,12.1,19.1,74.0,58.0,93.0,1.0
2012-11-07,16.7,13.2,19.8,91.0,83.0,99.0,13.6
2012-11-08,16.5,11.0,19.9,93.0,78.0,100.0,37.2
2012-11-09,13.8,9.2,19.7,90.0,69.0,100.0,1.4
2012-11-10,13.7,7.1,20.6,87.0,62.0,100.0,0.2
2012-11-11,14.0,11.7,16.9,60.0,42.0,80.0,0.0
2012-11-12,14.5,10.2,20.7,55.0,41.0,68.0,0.0
2012-11-13,14.9,8.0,22.2,69.0,42.0,94.0,0.0
2012-11-14,13.6,6.4,20.5,78.0,44.0,97.0,0.0
2012-11-15,16.1,12.1,20.6,87.0,75.0,98.0,5.2
2012-11-16,17.7,14.7,20.0,89.0,79.0,100.0,14.2
2012-11-17,16.1,12.3,19.6,86.0,74.0,99.0,1.8
2012-11-18,16.0,11.5,20.0,75.0,59.0,87.0,0.0
2012-11-19,13.7,8.6,20.9,81.0,52.0,97.0,0.0
2012-11-20,13.3,7.7,18.4,87.0,69.0,99.0,0.0
2012-11-21,14.9,12.2,18.0,75.0,61.0,96.0,4.2
2012-11-22,13.3,8.3,19.5,75.0,57.0,94.0,0.0
2012-11-23,13.9,6.4,17.7,91.0,86.0,98.0,0.0
2012-11-24,18.2,15.5,21.9,88.0,70.0,98.0,0.0
2012-11-25,17.0,14.6,20.3,94.0,83.0,99.0,0.0
2012-11-26,14.8,11.0,17.5,79.0,53.0,97.0,0.2
2012-11-27,11.5,8.1,15.9,63.0,43.0,80.0,0.0
2012-11-28,11.7,7.9,15.6,62.0,38.0,75.0,0.0
2012-11-29,11.0,5.9,15.8,62.0,39.0,80.0,0.0
2012-11-30,9.9,5.8,14.5,75.0,54.0,98.0,3.2
2012-12-01,9.7,7.3,14.3,60.0,40.0,76.0,0.0
2012-12-02,9.2,2.0,16.3,59.0,30.0,93.0,0.0
2012-12-03,7.6,0.7,15.3,78.0,50.0,97.0,0.0
2012-12-04,11.2,4.3,18.1,85.0,61.0,99.0,0.0
2012-12-05,13.0,10.8,17.4,82.0,60.0,95.0,0.0
2012-12-06,11.2,10.3,14.4,92.0,86.0,100.0,8.2
2012-12-07,14.9,9.7,19.1,94.0,78.0,100.0,15.4
2012-12-08,12.6,6.7,20.2,89.0,63.0,100.0,0.2
2012-12-09,11.4,7.4,17.2,82.0,57.0,97.0,0.2
2012-12-10,11.4,6.0,16.3,85.0,62.0,99.0,0.0
2012-12-11,9.8,4.2,16.6,89.0,63.0,100.0,0.2
2012-12-12,10.0,5.4,14.0,89.0,73.0,99.0,0.0
2012-12-13,10.6,5.4,16.2,92.0,73.0,100.0,0.0
2012-12-14,15.3,9.0,18.9,92.0,80.0,100.0,4.0
2012-12-15,16.6,12.6,19.4,95.0,87.0,99.0,4.2
2012-12-16,15.0,11.3,19.6,95.0,80.0,100.0,0.2
2012-12-17,14.1,8.3,21.1,92.0,65.0,100.0,0.2
2012-12-18,13.5,8.8,20.7,90.0,63.0,100.0,0.2
2012-12-19,13.5,10.7,17.5,94.0,75.0,100.0,0.2
2012-12-20,14.2,8.5,18.4,97.0,87.0,100.0,0.4
2012-12-21,12.6,7.5,18.4,95.0,79.0,100.0,0.2
2012-12-22,12.3,7.6,18.8,91.0,68.0,100.0,0.2
2012-12-23,12.3,7.3,16.2,97.0,89.0,100.0,0.2
2012-12-24,13.8,11.2,16.8,96.0,82.0,100.0,0.2
2012-12-25,12.7,6.3,17.6,79.0,50.0,100.0,0.0
2012-12-26,10.7,4.9,18.1,79.0,49.0,100.0,0.2
2012-12-27,11.7,6.7,16.8,69.0,50.0,91.0,0.0
2012-12-28,9.6,4.4,16.0,81.0,57.0,100.0,0.0
2012-12-29,10.5,6.0,18.1,91.0,74.0,100.0,0.8
2012-12-30,11.6,5.4,17.3,75.0,52.0,100.0,0.0
2012-12-31,10.9,6.8,15.2,83.0,68.0,97.0,3.6
2013-01-01,11.8,6.3,16.7,88.0,65.0,100.0,1.6
2013-01-02,12.5,8.2,18.5,72.0,45.0,96.0,0.0
2013-01-03,12.1,8.8,16.4,67.0,53.0,80.0,0.0
2013-01-04,11.6,8.2,16.8,70.0,52.0,87.0,0.0
2013-01-05,11.7,8.5,16.3,82.0,68.0,99.0,0.0
2013-01-06,11.9,7.8,15.7,97.0,87.0,100.0,0.2
2013-01-07,10.7,4.8,14.7,90.0,71.0,100.0,0.2
2013-01-08,11.3,7.1,14.8,85.0,67.0,99.0,0.0
2013-01-09,10.7,5.9,17.1,90.0,69.0,100.0,0.0
2013-01-10,10.7,5.4,16.9,92.0,72.0,100.0,0.2
2013-01-11,11.6,6.8,17.3,95.0,78.0,100.0,2.4
2013-01-12,11.1,4.6,19.0,89.0,62.0,100.0,0.2
2013-01-13,12.3,9.4,16.6,76.0,54.0,98.0,3.0
2013-01-14,10.8,5.7,17.2,69.0,43.0,89.0,0.0
2013-01-15,10.2,2.8,16.9,76.0,51.0,100.0,0.0
2013-01-16,12.0,8.4,15.4,87.0,65.0,98.0,0.0
2013-01-17,14.6,11.1,20.4,90.0,62.0,99.0,0.0
2013-01-18,15.3,12.9,18.2,91.0,74.0,99.0,0.2
2013-01-19,13.0,10.6,15.8,74.0,55.0,99.0,14.8
2013-01-20,11.5,5.5,14.7,82.0,64.0,98.0,6.8
2013-01-22,9.5,3.2,15.7,83.0,47.0,100.0,2.4
2013-01-23,11.5,6.0,16.9,74.0,49.0,91.0,0.0
2013-01-24,13.1,9.7,17.7,95.0,87.0,100.0,2.6
2013-01-25,14.8,9.7,19.5,90.0,71.0,100.0,0.6
2013-01-26,14.4,9.7,19.2,86.0,63.0,99.0,0.0
2013-01-27,12.5,7.0,15.7,91.0,75.0,100.0,0.2
2013-01-28,9.8,3.7,16.0,77.0,39.0,98.0,0.0
2013-01-29,9.9,3.1,18.3,81.0,48.0,100.0,0.0
2013-01-30,9.6,3.1,17.2,89.0,65.0,100.0,0.2
2013-01-31,10.1,3.9,18.7,87.0,51.0,100.0,0.2
2013-02-01,11.5,5.0,18.4,89.0,65.0,100.0,0.2
2013-02-02,12.8,10.2,16.0,65.0,39.0,99.0,0.0
